pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_4,2,50,0.0,1.0,64,30.111074,,24.043855,0.798505,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,72.859534,48.460554,1602.909742,1066.13218
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_4,2,50,0.9,1.0,64,30.574034,,17.879286,0.584787,26,66,40,9,17,52,0.769231,0.653846,0.346154,1.538462,2.538462,81.887479,58.484282,2129.074459,1520.591326
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_4,4,20,0.0,1.0,64,31.323909,,22.203178,0.708825,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,134.947501,54.320054,2159.160011,869.120864
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_4,4,20,0.9,1.0,64,29.405069,,18.285856,0.621861,15,64,49,5,10,60,0.816667,0.666667,0.333333,3.266667,4.266667,155.898385,75.225842,2338.475768,1128.387632
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_4,4,50,0.0,1.0,64,30.427063,,21.652192,0.71161,16,66,50,6,10,64,0.78125,0.625,0.375,3.125,4.125,134.382843,53.946579,2150.125486,863.145269
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_4,4,50,0.9,1.0,64,30.686399,,19.701046,0.642012,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,159.152062,77.841028,2228.128873,1089.774387
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,2,20,0.0,1.0,64,30.673944,,24.789906,0.808175,25,66,41,5,20,50,0.82,0.8,0.2,1.64,2.64,64.148215,40.756198,1603.705385,1018.904946
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,2,20,0.9,1.0,64,30.672141,,22.82942,0.744305,25,66,41,6,19,50,0.82,0.76,0.24,1.64,2.64,68.859704,45.209794,1721.492606,1130.244848
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,2,50,0.0,1.0,64,29.94863,,24.243794,0.809513,25,64,39,7,18,50,0.78,0.72,0.28,1.56,2.56,63.806453,40.204558,1595.161314,1005.113944
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,2,50,0.9,1.0,64,29.93314,,25.015875,0.835725,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,70.324795,46.231373,1547.145492,1017.090209
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,4,20,0.0,1.0,64,30.378526,,23.988359,0.789649,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,123.692386,43.494765,1979.078182,695.916234
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,4,20,0.9,1.0,64,30.459628,,22.146964,0.727092,16,66,50,4,12,64,0.78125,0.75,0.25,3.125,4.125,132.409779,51.749474,2118.556465,827.991592
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,4,50,0.0,1.0,64,31.012766,,27.77703,0.895664,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,125.712375,44.386952,1759.973255,621.417335
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_5,4,50,0.9,1.0,64,31.306514,,23.75035,0.758639,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,135.430095,53.214846,2031.451431,798.222683
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,2,20,0.0,1.0,64,29.835121,,24.672225,0.826952,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,67.485412,43.749386,1552.164478,1006.235873
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,2,20,0.9,1.0,64,30.687149,,21.952675,0.71537,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,76.436214,52.688156,1758.032911,1211.82759
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,2,50,0.0,1.0,64,29.814592,,24.60027,0.825108,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,67.937696,43.617762,1562.567017,1003.208518
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,2,50,0.9,1.0,64,30.001671,,21.646923,0.721524,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,76.498342,52.427241,1759.461869,1205.826537
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,4,20,0.0,1.0,64,31.440634,,22.660665,0.720745,17,68,51,6,11,68,0.75,0.647059,0.352941,3,4,127.328056,47.077967,2164.576955,800.325446
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,4,20,0.9,1.0,64,30.88754,,21.74136,0.703888,15,67,52,4,11,60,0.866667,0.733333,0.266667,3.466667,4.466667,141.523496,61.712214,2122.852441,925.683212
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,4,50,0.0,1.0,64,29.959689,,25.244587,0.842618,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,129.812378,49.046628,1817.373286,686.652788
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_6,4,50,0.9,1.0,64,29.862318,,19.11947,0.640254,17,65,48,7,10,68,0.705882,0.588235,0.411765,2.823529,3.823529,138.948766,58.93086,2362.129025,1001.824621
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,2,20,0.0,1.0,64,29.802216,,19.815425,0.664898,26,64,38,10,16,52,0.730769,0.615385,0.384615,1.461538,2.461538,73.299906,49.262723,1905.797545,1280.83079
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,2,20,0.9,1.0,64,29.928792,,15.609777,0.521564,29,65,36,13,16,58,0.62069,0.551724,0.448276,1.241379,2.241379,82.349515,59.637182,2388.135921,1729.478279
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,2,50,0.0,1.0,64,30.166107,,21.416175,0.709942,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,74.319321,50.494346,1783.663713,1211.864316
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,2,50,0.9,1.0,64,30.379179,,17.113589,0.563333,26,66,40,8,18,52,0.769231,0.692308,0.307692,1.538462,2.538462,84.926417,61.817344,2208.086833,1607.250953
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,4,20,0.0,1.0,64,30.32816,,22.633328,0.746281,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,142.848395,60.004895,1999.877537,840.068527
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,4,20,0.9,1.0,64,30.376346,,15.824311,0.520942,18,66,48,8,10,72,0.666667,0.555556,0.444444,2.666667,3.666667,154.888155,74.75833,2787.986785,1345.649944
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,4,50,0.0,1.0,64,30.490094,,21.726632,0.71258,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,141.294172,58.941846,2119.41258,884.127687
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_7,4,50,0.9,1.0,64,29.924822,,14.636156,0.489098,20,65,45,12,8,80,0.5625,0.4,0.6,2.25,3.25,149.641207,70.393829,2992.824145,1407.876586
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,2,20,0.0,1.0,64,30.468876,,21.750091,0.713846,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,73.98255,50.846435,1775.581193,1220.314428
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,2,20,0.9,1.0,64,29.321303,,17.717819,0.604264,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,89.416278,66.054241,2056.574397,1519.247547
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,2,50,0.0,1.0,64,30.624876,,21.661905,0.70733,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,74.707521,50.58807,1792.980493,1214.113677
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,2,50,0.9,1.0,64,29.183772,,18.194848,0.623458,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,91.064697,67.270373,2003.423341,1479.9482
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,4,20,0.0,1.0,64,31.446183,,20.004684,0.636156,17,68,51,5,12,68,0.75,0.705882,0.294118,3,4,140.294641,57.488223,2385.0089,977.299795
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,4,20,0.9,1.0,64,30.619822,,18.777748,0.613255,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,167.011286,85.640747,2338.158004,1198.970461
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,4,50,0.0,1.0,64,30.427424,,22.9085,0.75289,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,142.955127,60.547267,2001.371772,847.661742
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_8,4,50,0.9,1.0,64,29.660421,,17.655742,0.595263,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,161.641135,81.651727,2424.617032,1224.775906
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,2,20,0.0,1.0,64,29.649851,,21.78566,0.734765,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,78.420799,53.542483,1725.25757,1177.934615
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,2,20,0.9,1.0,64,30.371893,,17.807491,0.586315,22,66,44,0,22,44,1.0,1.0,0.0,2,3,95.263424,71.625746,2095.795322,1575.766418
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,2,50,0.0,1.0,64,29.903027,,20.135531,0.673361,25,64,39,6,19,50,0.78,0.76,0.24,1.56,2.56,74.615992,50.944904,1865.399799,1273.622588
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,2,50,0.9,1.0,64,29.552121,,16.462722,0.557074,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,90.104111,66.247082,2252.602764,1656.177044
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,4,20,0.0,1.0,64,31.397054,,23.04906,0.734115,14,68,54,1,13,56,0.964286,0.928571,0.071429,3.857143,4.857143,144.993958,63.487035,2029.915417,888.818492
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,4,20,0.9,1.0,64,29.163338,,17.003272,0.583036,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,174.666645,91.924941,2445.333028,1286.949174
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,4,50,0.0,1.0,64,29.918871,,21.085798,0.704766,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,144.488573,61.906804,2167.328588,928.602054
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_9,4,50,0.9,1.0,64,29.694542,,17.87662,0.602017,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,170.669725,90.841249,2389.376156,1271.777486
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,2,20,0.0,1.0,64,30.729599,,21.501794,0.69971,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,74.644204,51.686113,1791.460907,1240.466708
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,2,20,0.9,1.0,64,29.513154,,17.149857,0.581092,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,91.234482,67.544009,2189.627567,1621.056215
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,2,50,0.0,1.0,64,30.143172,,21.769401,0.7222,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,76.253769,52.000749,1753.836681,1196.017219
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,2,50,0.9,1.0,64,29.161712,,17.344562,0.594772,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,92.861952,68.507152,2135.824893,1575.664492
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,4,20,0.0,1.0,64,29.553281,,20.060209,0.678781,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,140.238094,60.111055,2243.8095,961.776872
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,4,20,0.9,1.0,64,29.460697,,16.943134,0.57511,15,65,50,3,12,60,0.833333,0.8,0.2,3.333333,4.333333,166.933502,86.680398,2504.002532,1300.205968
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,4,50,0.0,1.0,64,29.780496,,23.355272,0.784247,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,144.205214,64.334378,1874.667783,836.346908
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_10,4,50,0.9,1.0,64,29.487006,,16.33661,0.554027,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,163.294739,83.266783,2612.715818,1332.268535
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,2,20,0.0,1.0,64,30.803449,,21.151024,0.686645,25,66,41,5,20,50,0.82,0.8,0.2,1.64,2.64,73.308284,49.930347,1832.707107,1248.258687
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,2,20,0.9,1.0,64,29.266913,,17.214538,0.588191,24,64,40,6,18,48,0.833333,0.75,0.25,1.666667,2.666667,88.414437,64.896036,2121.946496,1557.504867
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,2,50,0.0,1.0,64,30.455219,,23.494272,0.771437,22,66,44,0,22,44,1.0,1.0,0.0,2,3,74.858254,51.258016,1646.881585,1127.676349
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,2,50,0.9,1.0,64,29.798799,,17.591611,0.590346,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,88.138976,64.233819,2115.335435,1541.611645
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,4,20,0.0,1.0,64,29.660979,,21.186564,0.714291,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,139.593771,59.572759,2093.90657,893.591389
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,4,20,0.9,1.0,64,29.697533,,16.108626,0.542423,17,65,48,7,10,68,0.705882,0.588235,0.411765,2.823529,3.823529,157.251129,78.022738,2673.269196,1326.386548
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,4,50,0.0,1.0,64,29.985209,,20.424148,0.681141,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,139.055803,57.603068,2224.892849,921.649084
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_11,4,50,0.9,1.0,64,30.532541,,16.104363,0.527449,18,67,49,10,8,72,0.680556,0.444444,0.555556,2.722222,3.722222,154.441561,74.531614,2779.948103,1341.569043
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,2,20,0.0,1.0,64,30.291692,,23.259193,0.767841,26,65,39,9,17,52,0.75,0.653846,0.346154,1.5,2.5,64.494556,41.38961,1676.858451,1076.129855
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,2,20,0.9,1.0,64,29.822989,,22.448933,0.752739,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,70.993134,48.031042,1703.835214,1152.745008
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,2,50,0.0,1.0,64,29.782928,,26.885017,0.902699,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,64.910816,41.753202,1428.037961,918.570444
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,2,50,0.9,1.0,64,29.794162,,23.146795,0.77689,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,72.00084,48.444883,1656.019329,1114.232317
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,4,20,0.0,1.0,64,29.806636,,25.998246,0.87223,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,127.283543,46.371955,1781.969601,649.207369
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,4,20,0.9,1.0,64,30.856216,,24.275516,0.78673,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,138.188819,56.753203,1934.643468,794.544841
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,4,50,0.0,1.0,64,30.262159,,23.995713,0.792928,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,125.214819,44.570016,2003.437105,713.12025
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_12,4,50,0.9,1.0,64,29.943719,,23.692803,0.791244,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,137.328224,56.429011,1922.595139,790.006157
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,2,20,0.0,1.0,64,30.893082,,23.539174,0.761956,25,66,41,5,20,50,0.82,0.8,0.2,1.64,2.64,67.234634,43.322235,1680.865857,1083.055877
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,2,20,0.9,1.0,64,29.87598,,21.221332,0.710314,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,74.495579,51.565155,1787.893895,1237.563725
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,2,50,0.0,1.0,64,30.409095,,23.926725,0.786828,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,67.746528,43.758102,1625.916665,1050.194444
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,2,50,0.9,1.0,64,29.793149,,20.646327,0.692989,25,65,40,7,18,50,0.8,0.72,0.28,1.6,2.6,73.685263,50.655262,1842.131564,1266.381554
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,4,20,0.0,1.0,64,30.367301,,22.64788,0.745798,16,65,49,6,10,64,0.765625,0.625,0.375,3.0625,4.0625,129.197534,47.995484,2067.160552,767.927751
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,4,20,0.9,1.0,64,29.52322,,17.567333,0.595034,19,65,46,9,10,76,0.605263,0.526316,0.473684,2.421053,3.421053,136.326792,56.369298,2590.20904,1071.016661
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,4,50,0.0,1.0,64,30.557372,,20.964196,0.68606,18,66,48,9,9,72,0.666667,0.5,0.5,2.666667,3.666667,126.491851,46.30171,2276.853313,833.430775
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_13,4,50,0.9,1.0,64,30.619524,,18.926224,0.61811,18,67,49,9,9,72,0.680556,0.5,0.5,2.722222,3.722222,137.55459,56.986686,2475.98262,1025.760348
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,2,20,0.0,1.0,64,29.695326,,20.183524,0.679687,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,77.202213,53.338121,1852.853109,1280.114915
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,2,20,0.9,1.0,64,29.396868,,15.859209,0.539486,25,64,39,8,17,50,0.78,0.68,0.32,1.56,2.56,91.430485,68.410116,2285.762115,1710.252904
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,2,50,0.0,1.0,64,29.881815,,21.708413,0.726476,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,78.33537,54.121037,1723.378145,1190.66282
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,2,50,0.9,1.0,64,29.505303,,17.434652,0.590899,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,95.576542,72.349815,2102.683935,1591.695934
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,4,20,0.0,1.0,64,30.083335,,20.787208,0.690987,15,65,50,3,12,60,0.833333,0.8,0.2,3.333333,4.333333,143.752322,62.581785,2156.284829,938.726781
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,4,20,0.9,1.0,64,31.053222,,17.104107,0.5508,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,171.84656,90.926635,2577.698403,1363.899519
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,4,50,0.0,1.0,64,31.671517,,18.858513,0.595441,18,68,50,8,10,72,0.694444,0.555556,0.444444,2.777778,3.777778,139.508002,58.699917,2511.144028,1056.598508
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_14,4,50,0.9,1.0,64,28.966685,,17.886044,0.61747,13,65,52,0,13,52,1.0,1.0,0.0,4,5,179.26253,98.040055,2330.412894,1274.520714
qwen25_0p5b_to_1p5b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-1.5B,summarization,summarization_15,2,20,0.0,1.0,64,30.679223,,23.624992,0.770065,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,69.430658,45.406701,1666.335793,1089.760812
